fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,quality
5.7,0.22,0.22,16.65,0.044000000000000004,39.0,6
7.5,0.34,0.24,3.85,0.031,7.0,4
6.6,0.63,0.28,4.4,0.032,19.0,6
7.0,0.48,0.12,4.5,0.05,23.0,5
7.6,0.37,0.34,3.2,0.027999999999999997,42.0,6
7.0,0.48,0.12,4.5,0.05,23.0,5
6.6,0.63,0.28,4.4,0.032,19.0,6
8.0,0.25,0.27,9.7,0.036000000000000004,15.0,6
7.6,0.38,0.28,4.2,0.028999999999999998,7.0,6
6.9,0.26,0.27,4.2,0.031,20.0,6
7.8,0.15,0.34,1.1,0.035,31.0,7
8.0,0.25,0.27,9.7,0.036000000000000004,15.0,6
6.9,0.26,0.27,4.2,0.031,20.0,6
5.9,0.63,0.1,5.6,0.033,8.0,4
7.6,0.38,0.28,4.2,0.028999999999999998,7.0,6
7.8,0.31,0.4,1.6,0.027000000000000003,20.0,6
8.1,0.17,0.21,1.6,0.036000000000000004,24.0,6
6.8,0.18,0.28,1.1,0.027000000000000003,32.0,7
7.4,0.28,0.36,14.6,0.048,35.0,5
7.3,0.23,0.27,2.6,0.035,39.0,7
6.7,0.22,0.22,1.2,0.038,7.0,4
7.4,0.25,0.28,7.25,0.027999999999999997,14.0,7
7.5,0.3,0.21,6.55,0.026000000000000002,33.0,5
7.2,0.26,0.24,7.0,0.023,19.0,7
6.3,0.32,0.32,1.5,0.037000000000000005,12.0,6
7.7,0.24,0.3,1.4,0.040999999999999995,15.0,6
7.4,0.25,0.28,7.25,0.027999999999999997,14.0,7
7.0,0.24,0.35,1.0,0.032,42.0,7
5.8,0.28,0.28,4.2,0.044000000000000004,52.0,7
6.8,0.19,0.71,17.5,0.042,21.0,6
6.8,0.19,0.71,17.5,0.042,21.0,6
6.8,0.19,0.71,17.5,0.042,21.0,6
6.6,0.19,0.35,1.5,0.037000000000000005,37.0,7
6.4,0.28,0.36,1.3,0.053,28.0,5
5.6,0.28,0.27,3.9,0.043,52.0,7
5.6,0.28,0.28,4.2,0.044000000000000004,52.0,7
6.8,0.19,0.32,7.6,0.049,37.0,7
7.2,0.16,0.29,1.0,0.031,40.0,7
6.6,0.17,0.28,1.1,0.034,55.0,7
6.6,0.19,0.28,11.8,0.042,54.0,6
5.8,0.2,0.24,1.4,0.033,65.0,7
6.6,0.39,0.38,9.7,0.053,49.0,6
6.8,0.13,0.3,12.9,0.049,32.0,6
6.6,0.295,0.24,1.6,0.039,29.0,7
6.6,0.26,0.24,7.2,0.038,28.0,6
7.0,0.32,0.27,7.1,0.027000000000000003,37.0,7
7.4,0.36,0.23,1.9,0.023,31.0,6
6.7,0.35,0.48,8.8,0.055999999999999994,35.0,5
6.4,0.38,0.24,7.2,0.047,41.0,5
6.8,0.14,0.18,1.4,0.047,30.0,6
7.0,0.16,0.25,14.3,0.044000000000000004,27.0,6
7.0,0.16,0.25,14.3,0.044000000000000004,27.0,6
6.7,0.35,0.48,8.8,0.055999999999999994,35.0,5
6.8,0.14,0.18,1.4,0.047,30.0,6
6.8,0.16,0.18,1.8,0.046,31.0,6
7.0,0.16,0.25,14.3,0.044000000000000004,27.0,6
6.4,0.38,0.24,7.2,0.047,41.0,5
7.2,0.24,0.3,1.2,0.037000000000000005,11.0,6
7.7,0.32,0.61,11.8,0.040999999999999995,66.0,5
7.0,0.29,0.33,1.0,0.040999999999999995,20.0,5
7.1,0.27,0.24,12.6,0.044000000000000004,48.0,7
6.8,0.45,0.28,18.8,0.031,27.0,6
6.3,0.2,0.26,4.7,0.04,81.0,7
7.1,0.27,0.24,12.6,0.044000000000000004,48.0,7
7.2,0.24,0.3,1.2,0.037000000000000005,11.0,6
6.8,0.45,0.28,18.8,0.031,27.0,6
6.6,0.36,0.28,6.1,0.028999999999999998,12.0,7
7.7,0.32,0.61,11.8,0.040999999999999995,66.0,5
7.0,0.29,0.33,1.0,0.040999999999999995,20.0,5
6.4,0.37,0.2,5.6,0.11699999999999999,61.0,5
6.4,0.38,0.2,5.3,0.11699999999999999,57.0,6
6.4,0.36,0.2,5.7,0.11800000000000001,61.0,6
6.6,0.3,0.25,8.0,0.036000000000000004,21.0,6
6.6,0.3,0.25,8.0,0.036000000000000004,21.0,6
6.5,0.21,0.51,17.6,0.045,34.0,6
6.6,0.3,0.25,8.0,0.036000000000000004,21.0,6
7.6,0.31,0.27,8.8,0.023,57.0,7
5.8,0.58,0.1,1.5,0.023,33.0,6
6.5,0.26,0.39,1.4,0.023,12.0,7
8.7,0.3,0.34,4.8,0.023,23.0,7
6.4,0.29,0.32,2.4,0.023,34.0,7
6.7,0.13,0.32,3.7,0.023,32.0,6
6.8,0.19,0.33,4.9,0.047,42.0,6
6.0,0.25,0.4,5.7,0.052000000000000005,56.0,6
6.0,0.25,0.4,5.7,0.052000000000000005,56.0,6
6.8,0.19,0.33,4.9,0.047,42.0,6
6.4,0.24,0.23,2.0,0.046,30.0,7
5.9,0.18,0.28,5.1,0.039,50.0,6
7.2,0.33,0.22,4.5,0.031,10.0,7
6.4,0.29,0.24,3.2,0.037000000000000005,31.0,7
7.3,0.31,0.25,6.65,0.032,30.0,5
7.0,0.29,0.37,1.6,0.035,34.0,6
6.9,0.19,0.6,4.0,0.037000000000000005,7.0,4
6.3,0.32,0.17,17.75,0.06,51.0,6
6.6,0.13,0.33,1.4,0.036000000000000004,17.0,6
6.3,0.32,0.17,17.75,0.06,51.0,6
6.8,0.18,0.32,7.2,0.047,17.0,6
6.8,0.52,0.26,5.7,0.038,27.0,7
7.1,0.28,0.28,8.5,0.03,25.0,7
5.7,0.15,0.47,11.4,0.035,49.0,8
5.8,0.275,0.3,5.4,0.043,41.0,7
5.4,0.53,0.16,2.7,0.036000000000000004,34.0,8
5.8,0.32,0.28,4.3,0.032,46.0,8
6.7,0.22,0.39,1.2,0.049,26.0,6
6.1,0.6,0.12,1.8,0.05,11.0,4
6.5,0.26,0.31,1.3,0.034,59.0,6
5.2,0.29,0.54,5.7,0.035,54.0,8
5.4,0.53,0.16,2.7,0.036000000000000004,34.0,8
6.8,0.21,0.26,11.7,0.038,61.0,7
5.8,0.32,0.28,4.3,0.032,46.0,8
6.5,0.27,0.26,11.0,0.03,7.0,5
5.9,0.37,0.32,1.6,0.028999999999999998,41.0,7
6.2,0.21,0.18,11.6,0.044000000000000004,61.0,6
6.8,0.3,0.29,6.2,0.025,29.0,7
7.3,0.41,0.29,1.8,0.032,26.0,8
5.4,0.3,0.3,1.2,0.028999999999999998,25.0,7
6.6,0.34,0.2,1.0,0.053,26.0,5
5.6,0.25,0.19,2.4,0.049,42.0,6
5.3,0.3,0.3,1.2,0.028999999999999998,25.0,7
6.9,0.58,0.58,8.2,0.032,29.0,6
7.2,0.23,0.25,18.8,0.085,19.0,5
7.1,0.2,0.27,9.6,0.037000000000000005,19.0,7
6.8,0.15,0.41,12.9,0.044000000000000004,79.5,6
7.0,0.22,0.26,9.2,0.027000000000000003,37.0,8
6.4,0.16,0.44,1.2,0.051,39.0,7
6.8,0.15,0.41,12.9,0.044000000000000004,79.5,6
6.8,0.31,0.3,8.0,0.027999999999999997,33.0,7
6.8,0.15,0.41,12.9,0.044000000000000004,79.5,6
7.6,0.3,0.37,1.6,0.087,27.0,5
6.0,0.16,0.27,12.0,0.03,39.0,5
7.1,0.21,0.35,2.5,0.04,41.0,6
7.0,0.22,0.26,9.2,0.027000000000000003,37.0,8
5.6,0.21,0.24,4.4,0.027000000000000003,37.0,7
7.4,0.22,0.26,8.8,0.027000000000000003,23.0,6
7.1,0.2,0.27,9.6,0.037000000000000005,19.0,7
6.8,0.31,0.3,8.0,0.027999999999999997,33.0,7
7.2,0.23,0.25,18.8,0.085,19.0,5
6.4,0.15,0.4,1.3,0.053,61.0,6
6.4,0.16,0.44,1.2,0.051,39.0,7
6.8,0.15,0.41,12.9,0.044000000000000004,79.5,6
6.3,0.22,0.34,1.2,0.036000000000000004,32.0,6
7.6,0.3,0.37,1.6,0.087,27.0,5
7.0,0.3,0.27,1.5,0.076,24.0,5
6.6,0.26,0.22,18.15,0.05,23.0,5
7.5,0.24,0.31,13.1,0.05,26.0,6
7.5,0.24,0.31,13.1,0.05,26.0,6
7.5,0.24,0.31,13.1,0.05,26.0,6
7.5,0.24,0.31,13.1,0.05,26.0,6
6.6,0.15,0.34,1.0,0.037000000000000005,45.0,6
6.7,0.34,0.43,1.6,0.040999999999999995,29.0,6
7.7,0.35,0.46,11.8,0.08800000000000001,61.0,5
6.7,0.31,0.1,1.4,0.039,53.0,5
5.2,0.63,0.1,1.0,0.023,7.0,5
7.5,0.24,0.31,13.1,0.05,26.0,6
6.3,0.2,0.18,10.6,0.045,57.0,5
6.6,0.28,0.23,10.4,0.049,45.0,5
8.5,0.18,0.3,1.1,0.027999999999999997,34.0,4
6.5,0.35,0.38,7.4,0.036000000000000004,20.0,6
6.8,0.22,0.26,1.2,0.040999999999999995,29.0,5
6.3,0.18,0.24,3.4,0.053,20.0,6
6.6,0.26,0.22,18.15,0.05,23.0,5
6.6,0.3,0.45,8.0,0.038,54.0,5
6.3,0.34,0.27,2.5,0.024,40.0,7
7.7,0.3,0.23,2.0,0.068,28.0,5
7.7,0.31,0.23,2.0,0.069,29.0,5
5.7,0.265,0.28,6.9,0.036000000000000004,46.0,7
5.4,0.255,0.33,1.2,0.051,29.0,6
6.6,0.26,0.28,9.4,0.027999999999999997,13.0,6
5.2,0.17,0.28,2.9,0.03,22.0,7
5.7,0.265,0.28,6.9,0.036000000000000004,46.0,7
6.2,0.2,0.33,5.4,0.027999999999999997,21.0,7
7.5,0.28,0.41,1.3,0.044000000000000004,11.0,5
6.2,0.22,0.2,18.8,0.035,58.0,6
7.0,0.34,0.26,10.3,0.040999999999999995,51.0,6
7.5,0.28,0.41,1.3,0.044000000000000004,11.0,5
6.5,0.19,0.34,1.6,0.028999999999999998,39.0,6
6.0,0.21,0.29,13.1,0.042,28.0,5
6.1,0.22,0.46,1.8,0.16,34.0,6
6.5,0.32,0.48,8.0,0.026000000000000002,18.0,4
7.1,0.21,0.72,1.6,0.16,65.0,5
5.6,0.26,0.18,1.4,0.034,18.0,6
7.0,0.15,0.28,14.7,0.051,29.0,7
7.0,0.15,0.28,14.7,0.051,29.0,7
7.0,0.15,0.28,14.7,0.051,29.0,7
7.0,0.15,0.28,14.7,0.051,29.0,7
7.0,0.15,0.28,14.7,0.051,29.0,7
7.0,0.15,0.28,14.7,0.051,29.0,7
7.0,0.15,0.28,14.7,0.051,29.0,7
7.4,0.27,0.28,1.8,0.04,45.0,5
6.8,0.22,0.3,10.6,0.07,67.0,6
6.2,0.24,0.25,12.5,0.055,47.0,5
6.3,0.28,0.29,6.8,0.051,40.0,6
7.0,0.15,0.28,14.7,0.051,29.0,7
5.5,0.17,0.23,2.9,0.039,10.0,5
6.5,0.26,0.34,1.4,0.04,25.0,5
6.6,0.27,0.33,1.4,0.042,24.0,5
5.4,0.46,0.15,2.1,0.026000000000000002,29.0,8
7.8,0.19,0.32,7.4,0.023,47.0,6
5.5,0.17,0.23,2.9,0.039,10.0,5
6.5,0.26,0.34,1.4,0.04,25.0,5
6.6,0.27,0.33,1.4,0.042,24.0,5
7.8,0.19,0.32,7.4,0.023,47.0,6
7.8,0.2,0.32,5.0,0.023,31.0,6
6.1,0.17,0.28,2.5,0.027999999999999997,22.0,7
7.4,0.2,0.35,6.1,0.025,10.0,5
6.7,0.39,0.24,2.7,0.023,22.0,5
5.4,0.46,0.15,2.1,0.026000000000000002,29.0,8
6.9,0.4,0.17,12.9,0.033,59.0,5
6.9,0.4,0.17,12.9,0.033,59.0,5
6.9,0.4,0.17,12.9,0.033,59.0,5
6.3,0.24,0.29,13.7,0.035,53.0,6
6.9,0.4,0.17,12.9,0.033,59.0,5
7.4,0.27,0.31,2.4,0.023,15.0,4
6.1,0.27,0.28,9.8,0.042,61.0,6
6.3,0.24,0.29,13.7,0.035,53.0,6
5.2,0.61,0.12,1.3,0.023,65.0,5
6.7,0.42,0.39,12.1,0.04,61.0,5
6.5,0.33,0.28,6.1,0.023,41.0,6
6.9,0.33,0.31,7.7,0.04,29.0,5
6.5,0.33,0.28,6.1,0.023,41.0,6
6.3,0.15,0.3,1.4,0.023,38.0,7
6.5,0.32,0.45,7.7,0.023,31.0,7
6.7,0.42,0.39,12.1,0.04,61.0,5
7.4,0.25,0.29,6.8,0.023,31.0,6
7.6,0.27,0.3,9.2,0.023,23.0,6
6.4,0.27,0.45,8.3,0.05,52.0,5
6.5,0.25,0.27,17.4,0.064,29.0,6
5.6,0.19,0.31,2.7,0.027000000000000003,11.0,7
7.4,0.29,0.48,12.8,0.037000000000000005,61.5,5
6.4,0.34,0.44,8.2,0.043,54.0,5
6.6,0.27,0.52,8.1,0.044000000000000004,53.0,5
6.6,0.26,0.52,8.2,0.047,52.0,6
6.4,0.27,0.45,8.3,0.05,52.0,5
6.5,0.26,0.5,8.0,0.051,46.0,5
6.8,0.25,0.3,11.8,0.043,53.0,6
6.3,0.32,0.26,12.0,0.049,63.0,6
5.5,0.24,0.45,1.7,0.046,22.0,5
6.5,0.25,0.27,17.4,0.064,29.0,6
6.6,0.13,0.29,13.9,0.055999999999999994,33.0,6
7.0,0.39,0.21,10.7,0.098,13.0,5
7.9,0.21,0.39,2.0,0.057,21.0,5
7.0,0.3,0.28,2.2,0.042,21.0,5
8.1,0.2,0.3,1.3,0.036000000000000004,7.0,5
8.3,0.18,0.3,1.1,0.033,20.0,6
7.9,0.21,0.39,2.0,0.057,21.0,5
7.2,0.17,0.34,6.4,0.042,16.0,6
8.1,0.2,0.3,1.3,0.036000000000000004,7.0,5
8.3,0.18,0.3,1.1,0.033,20.0,6
7.0,0.39,0.21,10.7,0.098,13.0,5
6.8,0.21,0.62,6.4,0.040999999999999995,7.0,5
6.9,0.21,0.62,6.3,0.042,7.0,6
7.2,0.17,0.34,6.4,0.042,16.0,6
6.8,0.26,0.34,15.1,0.06,42.0,4
7.2,0.28,0.38,2.0,0.052000000000000005,23.0,5
7.9,0.21,0.39,2.0,0.057,21.0,5
7.0,0.3,0.28,2.2,0.042,21.0,5
7.4,0.34,0.28,12.1,0.049,31.0,5
6.3,0.43,0.32,8.8,0.042,18.0,7
6.8,0.41,0.3,8.8,0.045,28.0,5
6.3,0.4,0.24,5.1,0.036000000000000004,43.0,6
5.2,0.35,0.26,6.8,0.034,36.0,6
5.2,0.35,0.26,6.8,0.034,36.0,6
6.3,0.3,0.2,3.7,0.039,34.0,5
6.9,0.28,0.28,12.2,0.042,52.0,6
7.0,0.33,0.28,5.7,0.033,39.0,6
6.7,0.26,0.49,8.1,0.052000000000000005,48.0,5
7.3,0.24,0.3,2.5,0.042,31.0,7
6.7,0.46,0.21,4.0,0.034,12.0,6
5.2,0.35,0.26,6.8,0.034,36.0,6
5.2,0.23,0.18,1.0,0.053,13.0,5
6.3,0.4,0.24,5.1,0.036000000000000004,43.0,6
7.1,0.44,0.23,5.8,0.035,24.0,7
5.2,0.26,0.23,10.6,0.034,23.0,7
6.8,0.31,0.19,3.5,0.086,30.0,5
6.8,0.31,0.19,3.5,0.086,30.0,5
7.0,0.15,0.29,16.4,0.057999999999999996,45.0,6
6.5,0.41,0.22,4.8,0.052000000000000005,49.0,5
6.2,0.31,0.23,3.3,0.052000000000000005,34.0,5
8.0,0.27,0.33,1.2,0.05,41.0,6
8.0,0.27,0.33,1.2,0.05,41.0,6
6.5,0.41,0.22,4.8,0.052000000000000005,49.0,5
6.2,0.31,0.23,3.3,0.052000000000000005,34.0,5
6.7,0.37,0.25,2.5,0.027999999999999997,24.0,6
6.6,0.21,0.5,8.7,0.036000000000000004,41.0,6
7.5,0.26,0.31,1.6,0.032,36.0,6
7.5,0.34,0.28,4.0,0.027999999999999997,46.0,7
6.7,0.37,0.25,2.5,0.027999999999999997,24.0,6
6.4,0.32,0.23,16.2,0.055,36.0,5
6.7,0.24,0.32,9.0,0.023,20.0,6
6.4,0.32,0.23,16.2,0.055,36.0,5
7.1,0.39,0.74,1.4,0.16,23.0,6
8.2,0.31,0.43,7.0,0.047,18.0,5
6.7,0.24,0.32,9.0,0.023,20.0,6
5.9,0.17,0.29,3.1,0.03,32.0,7
5.9,0.2,0.23,1.5,0.037000000000000005,38.0,6
6.6,0.32,0.26,4.6,0.031,26.0,7
5.9,0.13,0.27,4.8,0.03,40.0,6
5.9,0.18,0.29,4.6,0.032,68.0,6
5.9,0.2,0.23,1.5,0.037000000000000005,38.0,6
5.4,0.17,0.27,2.7,0.049,28.0,6
6.1,0.21,0.3,6.3,0.039,47.0,6
7.3,0.25,0.26,7.2,0.048,52.0,5
7.3,0.25,0.26,7.2,0.048,52.0,5
6.2,0.22,0.3,12.4,0.054000000000000006,81.0,6
6.5,0.27,0.19,6.6,0.045,81.0,6
6.5,0.27,0.19,6.6,0.045,81.0,6
6.6,0.39,0.22,4.0,0.038,17.0,7
6.0,0.31,0.38,4.8,0.04,41.0,6
8.4,0.23,0.32,1.3,0.048,59.0,6
7.3,0.25,0.26,7.2,0.048,52.0,5
6.0,0.22,0.25,11.1,0.055999999999999994,81.0,6
6.2,0.22,0.3,12.4,0.054000000000000006,81.0,6
6.1,0.23,0.27,9.8,0.055,74.0,6
6.5,0.27,0.19,6.6,0.045,81.0,6
7.3,0.36,0.54,13.3,0.054000000000000006,63.0,4
7.6,0.37,0.51,11.7,0.094,58.0,5
6.7,0.26,0.51,8.0,0.062,50.0,5
7.4,0.22,0.27,1.6,0.057,45.0,7
6.1,0.22,0.28,16.55,0.059000000000000004,54.0,5
7.1,0.28,0.31,1.5,0.053,20.0,5
6.5,0.35,0.31,10.2,0.069,58.0,5
6.8,0.63,0.2,6.6,0.054000000000000006,25.0,4
6.0,0.28,0.24,17.8,0.047,42.0,6
6.0,0.28,0.24,17.8,0.047,42.0,6
7.1,0.2,0.37,1.5,0.049,28.0,5
6.8,0.33,0.31,7.4,0.045,34.0,6
6.0,0.28,0.24,17.8,0.047,42.0,6
7.2,0.24,0.36,2.0,0.028999999999999998,21.0,6
6.8,0.33,0.31,7.4,0.045,34.0,6
7.2,0.24,0.36,2.0,0.028999999999999998,21.0,6
6.0,0.28,0.24,17.8,0.047,42.0,6
6.2,0.27,0.26,12.1,0.046,43.0,6
6.4,0.38,0.26,8.2,0.043,28.0,6
7.1,0.2,0.37,1.5,0.049,28.0,5
6.0,0.21,0.3,8.7,0.036000000000000004,47.0,5
7.0,0.34,0.1,3.5,0.044000000000000004,17.0,5
5.9,0.435,0.16,6.4,0.031,21.0,6
7.0,0.25,0.33,2.1,0.023,17.0,6
6.7,0.26,0.29,7.7,0.038,40.0,6
7.0,0.24,0.3,12.3,0.035,72.0,6
8.5,0.23,0.34,1.3,0.035,54.0,7
6.0,0.21,0.3,8.7,0.036000000000000004,47.0,5
7.0,0.34,0.1,3.5,0.044000000000000004,17.0,5
5.2,0.63,0.12,1.1,0.023,7.0,4
6.1,0.22,0.38,2.8,0.14400000000000002,12.0,6
5.8,0.27,0.26,3.5,0.071,26.0,6
5.2,0.455,0.18,1.9,0.036000000000000004,33.0,7
6.5,0.33,0.3,3.8,0.036000000000000004,34.0,7
6.5,0.33,0.3,3.8,0.036000000000000004,34.0,7
6.7,0.31,0.3,2.4,0.038,30.0,7
6.2,0.39,0.24,4.8,0.037000000000000005,45.0,7
6.2,0.39,0.24,4.8,0.037000000000000005,45.0,7
7.1,0.37,0.3,6.2,0.04,49.0,6
7.2,0.23,0.74,1.3,0.149,70.0,6
6.5,0.33,0.3,3.8,0.036000000000000004,34.0,7
7.2,0.25,0.32,1.5,0.054000000000000006,24.0,6
6.2,0.39,0.24,4.8,0.037000000000000005,45.0,7
5.2,0.455,0.18,1.9,0.036000000000000004,33.0,7
7.1,0.37,0.3,6.2,0.04,49.0,6
6.2,0.28,0.51,7.9,0.055999999999999994,49.0,5
6.4,0.35,0.28,1.6,0.037000000000000005,31.0,7
6.6,0.31,0.28,1.4,0.035,28.0,6
7.4,0.25,0.37,2.6,0.05,24.0,6
7.3,0.36,0.34,14.8,0.057,46.0,5
6.7,0.31,0.3,2.4,0.038,30.0,7
8.6,0.31,0.3,1.0,0.045,16.0,5
8.6,0.31,0.3,1.0,0.045,16.0,5
8.6,0.22,0.33,1.2,0.031,38.0,5
6.9,0.14,0.29,9.9,0.055999999999999994,30.0,6
6.5,0.22,0.31,3.9,0.046,17.0,5
6.6,0.32,0.47,15.6,0.063,27.0,5
6.6,0.32,0.47,15.6,0.063,27.0,5
6.1,0.28,0.26,1.5,0.03,25.0,6
6.2,0.3,0.28,1.6,0.036000000000000004,28.0,6
6.9,0.22,0.28,7.8,0.05,43.0,8
8.7,0.31,0.21,5.6,0.039,28.0,4
7.3,0.27,0.3,1.3,0.04,26.0,6
7.0,0.46,0.2,16.7,0.046,50.0,5
5.7,0.23,0.25,7.95,0.042,16.0,6
6.5,0.36,0.36,6.7,0.16,51.5,5
8.2,0.18,0.38,1.1,0.04,41.0,6
6.2,0.27,0.32,6.3,0.048,47.0,6
6.9,0.4,0.37,8.9,0.053,36.0,5
5.2,0.345,0.34,1.0,0.068,32.0,5
7.2,0.23,0.39,1.5,0.053,26.0,6
6.4,0.2,0.15,6.6,0.046,26.0,6
6.1,0.27,0.32,6.2,0.048,47.0,6
6.2,0.27,0.32,6.3,0.048,47.0,6
6.0,0.3,0.33,2.1,0.042,31.0,6
6.1,0.3,0.32,2.2,0.042,41.0,7
5.7,0.14,0.3,5.4,0.045,26.0,5
6.9,0.4,0.37,8.9,0.053,36.0,5
5.2,0.345,0.34,1.0,0.068,32.0,5
6.3,0.33,0.2,17.9,0.066,36.0,5
7.0,0.16,0.3,2.6,0.043,34.0,6
8.4,0.22,0.3,1.3,0.038,45.0,7
6.3,0.33,0.2,17.9,0.066,36.0,5
7.0,0.16,0.3,2.6,0.043,34.0,6
5.4,0.24,0.18,2.3,0.05,22.0,5
7.7,0.31,0.36,4.3,0.026000000000000002,15.0,5
5.6,0.185,0.19,7.1,0.048,36.0,6
5.6,0.185,0.19,7.1,0.048,36.0,6
6.6,0.43,0.24,11.9,0.04,54.0,6
7.6,0.39,0.46,11.7,0.084,55.0,5
7.2,0.58,0.27,5.8,0.032,40.0,7
6.0,0.34,0.32,3.8,0.044000000000000004,13.0,7
7.5,0.35,0.48,12.4,0.055999999999999994,61.0,5
7.3,0.38,0.23,6.5,0.05,18.0,4
5.4,0.185,0.19,7.1,0.048,36.0,6
6.3,0.27,0.51,7.6,0.049,35.0,4
6.5,0.29,0.52,7.9,0.049,35.0,6
6.4,0.17,0.3,2.8,0.034,33.0,6
6.7,0.18,0.31,10.6,0.035,42.0,7
6.4,0.17,0.3,2.8,0.034,33.0,6
6.8,0.37,0.67,1.5,0.16,16.0,6
6.3,0.27,0.51,7.6,0.049,35.0,4
6.5,0.29,0.52,7.9,0.049,35.0,6
6.1,0.24,0.26,1.7,0.033,61.0,7
7.0,0.32,0.29,7.6,0.025,35.0,7
6.9,0.27,0.25,7.5,0.03,18.0,6
6.5,0.29,0.53,1.7,0.04,41.0,7
6.5,0.29,0.52,1.7,0.034,41.0,6
6.1,0.22,0.25,12.1,0.035,54.0,5
6.3,0.22,0.27,4.5,0.036000000000000004,81.0,7
6.1,0.24,0.26,1.7,0.033,61.0,7
5.6,0.23,0.25,8.0,0.043,31.0,6
7.0,0.32,0.29,7.6,0.025,35.0,7
6.8,0.13,0.27,8.6,0.044000000000000004,45.0,6
6.8,0.13,0.27,8.6,0.044000000000000004,45.0,6
7.3,0.23,0.41,14.6,0.048,73.0,6
6.1,0.2,0.17,1.6,0.048,46.0,6
6.8,0.13,0.27,8.6,0.044000000000000004,45.0,6
7.3,0.23,0.41,14.6,0.048,73.0,6
6.9,0.2,0.41,1.1,0.06,36.0,5
6.7,0.19,0.32,3.7,0.040999999999999995,26.0,7
6.7,0.28,0.34,8.9,0.048,32.0,7
6.7,0.28,0.34,8.9,0.048,32.0,7
8.0,0.37,0.31,4.7,0.038,7.0,5
6.7,0.28,0.34,8.9,0.048,32.0,7
6.0,0.26,0.29,3.1,0.040999999999999995,37.0,7
6.4,0.24,0.49,5.8,0.053,25.0,6
6.4,0.24,0.49,5.8,0.053,25.0,6
6.4,0.24,0.49,5.8,0.053,25.0,6
6.4,0.25,0.57,1.0,0.062,21.0,5
6.1,0.25,0.48,15.8,0.052000000000000005,25.0,6
6.8,0.14,0.35,1.5,0.047,40.0,6
6.5,0.38,0.26,5.2,0.042,33.0,7
6.8,0.14,0.35,1.5,0.047,40.0,6
5.4,0.15,0.32,2.5,0.037000000000000005,10.0,6
6.4,0.25,0.57,1.0,0.062,21.0,5
6.1,0.25,0.48,15.8,0.052000000000000005,25.0,6
6.8,0.22,0.32,5.9,0.054000000000000006,40.0,6
7.2,0.21,0.29,3.1,0.044000000000000004,39.0,6
6.0,0.26,0.29,3.1,0.040999999999999995,37.0,7
6.4,0.24,0.49,5.8,0.053,25.0,6
6.5,0.46,0.24,11.5,0.051,56.0,6
6.5,0.18,0.48,18.0,0.054000000000000006,56.0,6
6.2,0.32,0.12,4.8,0.054000000000000006,7.0,5
7.2,0.4,0.24,8.5,0.055,45.0,5
5.9,0.23,0.24,1.6,0.037000000000000005,32.0,6
6.4,0.18,0.48,18.0,0.054000000000000006,56.0,6
6.2,0.32,0.12,4.8,0.054000000000000006,7.0,5
6.4,0.37,0.12,5.9,0.055999999999999994,7.0,4
7.0,0.23,0.42,1.1,0.062,35.0,5
7.2,0.4,0.24,8.5,0.055,45.0,5
7.6,0.19,0.37,13.1,0.033,52.0,6
6.0,0.28,0.27,4.1,0.046,50.0,6
6.2,0.32,0.45,2.9,0.028999999999999998,37.0,6
7.6,0.19,0.37,13.1,0.033,52.0,6
6.4,0.26,0.26,1.1,0.052000000000000005,22.0,5
5.9,0.25,0.27,1.5,0.028999999999999998,37.0,6
6.1,0.28,0.3,7.75,0.031,33.0,6
6.9,0.19,0.38,1.15,0.023,30.0,5
6.4,0.29,0.57,1.0,0.06,15.0,5
6.8,0.27,0.22,17.8,0.034,16.0,5
7.5,0.26,0.38,5.7,0.023,23.0,6
6.8,0.27,0.22,17.8,0.034,16.0,5
6.4,0.2,0.22,7.4,0.032,53.0,6
7.3,0.33,0.22,1.4,0.040999999999999995,40.0,5
7.3,0.34,0.22,1.4,0.044000000000000004,43.0,5
6.4,0.29,0.57,1.0,0.06,15.0,5
6.1,0.63,0.16,4.4,0.033,8.0,4
6.3,0.24,0.29,1.6,0.052000000000000005,48.0,5
6.2,0.24,0.22,7.9,0.053,45.0,5
7.4,0.16,0.27,15.5,0.05,25.0,7
7.4,0.16,0.27,15.5,0.05,25.0,7
7.4,0.16,0.27,15.5,0.05,25.0,7
7.4,0.16,0.27,15.5,0.05,25.0,7
7.2,0.17,0.28,17.55,0.05,33.0,7
6.9,0.19,0.35,13.5,0.038,49.0,6
6.9,0.19,0.35,13.5,0.038,49.0,6
6.8,0.16,0.36,1.3,0.034,32.0,6
7.4,0.16,0.27,15.5,0.05,25.0,7
6.8,0.3,0.27,11.6,0.027999999999999997,22.0,6
6.2,0.24,0.22,7.9,0.053,45.0,5
7.4,0.16,0.27,15.5,0.05,25.0,7
7.2,0.17,0.28,17.55,0.05,33.0,7
6.8,0.3,0.27,11.6,0.027999999999999997,22.0,6
6.5,0.43,0.18,13.15,0.032,25.0,5
6.6,0.17,0.36,1.9,0.036000000000000004,38.0,6
6.9,0.19,0.35,13.5,0.038,49.0,6
6.8,0.16,0.36,1.3,0.034,32.0,6
6.4,0.41,0.1,6.1,0.048,20.0,5
6.4,0.41,0.1,6.1,0.048,20.0,5
7.4,0.36,0.32,1.9,0.036000000000000004,27.0,6
6.1,0.17,0.21,1.9,0.09,44.0,5
